CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
4254-QPEDE,28,Female,Enterprise,66.25,52,7,Credit Card,8,24,No
6283-GITPX,48,Male,Enterprise,76.9,71,0,Credit Card,8,3,No
9526-JAWYF,60,Male,Basic,89.8,26,8,Credit Card,3,39,Yes
0771-CHWSK,49,Male,Premium,74.6,66,6,Debit Card,5,27,No
9788-HNGUT,44,Male,Basic,116.95,72,1,UPI,10,1,No
9495-REDIY,47,Male,Enterprise,40.65,25,10,Credit Card,4,38,No
5375-XLDOF,60,Male,Basic,114.35,69,5,Credit Card,1,26,No
1172-VIYBP,19,Male,Enterprise,69.7,53,7,Credit Card,9,6,No
5649-VUKMC,66,Female,Premium,95.5,12,10,Credit Card,5,12,Yes
6559-PDZLR,26,Male,Basic,98.65,26,4,Net Banking,2,38,No
8992-OBVDG,45,Male,Enterprise,61.65,21,5,Net Banking,2,35,No
4273-MBHYA,48,Female,Enterprise,89.35,1,9,UPI,7,10,No
4724-WXVWF,51,Male,Enterprise,95.4,48,7,Net Banking,4,9,No
5701-GUXDC,32,Female,Enterprise,35.4,26,5,Net Banking,1,23,No
1460-UZPRJ,65,Male,Basic,19.95,60,8,Net Banking,5,30,No
6082-GLJIX,42,Male,Enterprise,19.25,18,8,Debit Card,2,22,No
5143-EGQFK,53,Female,Basic,29.65,10,8,Net Banking,7,9,Yes
4919-IKATY,25,Male,Enterprise,84.5,5,5,Debit Card,9,19,Yes
2495-TTHBQ,26,Female,Basic,20.4,4,8,Debit Card,1,8,No
0485-ZBSLN,54,Male,Basic,24.75,65,2,Net Banking,2,4,No
3810-PJUHR,65,Male,Enterprise,25.35,70,4,Debit Card,6,5,No
9050-QLROH,62,Male,Enterprise,90.7,18,1,Credit Card,8,19,Yes
0847-HGRML,56,Male,Enterprise,20.0,62,7,UPI,7,18,No
8232-CTLKO,49,Female,Enterprise,59.75,66,10,Net Banking,9,29,No
9227-YBAXE,69,Female,Premium,82.5,65,3,Net Banking,2,19,No
6168-WFVVF,34,Female,Enterprise,70.3,3,5,UPI,9,6,Yes
9860-LISIZ,52,Female,Enterprise,20.35,34,5,Net Banking,4,5,No
0112-QAWRZ,54,Male,Enterprise,90.8,16,4,Net Banking,3,5,No
0877-SDMBN,36,Female,Basic,103.95,54,0,UPI,7,8,Yes
2786-GCDPI,61,Female,Enterprise,104.95,50,10,Debit Card,5,27,No
4043-MKDTV,46,Male,Basic,105.25,71,6,Credit Card,5,37,No
8065-YKXKD,24,Female,Basic,74.75,10,9,Debit Card,2,38,Yes
9637-EIHEQ,45,Female,Basic,50.8,1,7,Credit Card,6,37,Yes
9229-RQABD,26,Male,Basic,23.75,18,0,UPI,6,18,No
8313-KTIHG,45,Male,Premium,61.3,4,9,Debit Card,4,26,No
5320-BRKGK,23,Female,Enterprise,75.8,58,6,Debit Card,5,16,No
6284-KMNUF,46,Female,Basic,98.0,56,3,Credit Card,7,22,No
9689-PTNPG,34,Male,Enterprise,80.25,2,5,Credit Card,8,23,Yes
9465-RWMXL,33,Male,Basic,78.9,32,8,Credit Card,6,3,Yes
6229-UOLQL,40,Male,Premium,52.0,56,4,Credit Card,5,3,No
2362-IBOOY,48,Male,Basic,84.75,36,7,Net Banking,3,12,Yes
3137-LUPIX,20,Female,Enterprise,64.4,4,4,UPI,7,23,No
0843-WTBXE,38,Male,Enterprise,85.45,53,1,Credit Card,8,11,Yes
6143-JQKEA,43,Male,Premium,45.8,10,3,Debit Card,3,29,No
8676-OOQEJ,53,Male,Enterprise,30.5,4,1,Debit Card,5,6,No
5515-IDEJJ,59,Male,Enterprise,19.9,1,6,Debit Card,2,16,Yes
9701-CDXHR,54,Female,Basic,69.15,51,6,Credit Card,10,34,No
7450-NWRTR,39,Male,Enterprise,99.45,12,2,UPI,10,37,Yes
8124-NZVGJ,59,Female,Basic,49.25,6,6,Net Banking,4,11,No
2162-FRZAA,29,Male,Premium,39.35,63,0,Credit Card,4,11,No
5376-DEQCP,59,Female,Enterprise,70.6,1,0,Credit Card,8,25,Yes
5118-MUEYH,30,Female,Basic,105.1,48,8,Net Banking,3,19,No
9095-HFAFX,28,Female,Enterprise,81.0,5,5,UPI,5,32,Yes
5627-TVBPP,33,Female,Basic,20.1,35,4,Credit Card,5,8,No
2379-ENZGV,25,Male,Premium,84.85,6,5,Debit Card,2,12,Yes
3936-QQFLL,57,Male,Basic,19.75,2,5,Debit Card,9,35,No
2589-AYCRP,57,Female,Enterprise,19.75,50,0,Credit Card,4,6,No
4067-HLYQI,62,Female,Basic,70.4,33,4,UPI,9,21,No
5124-EOGYE,19,Male,Enterprise,20.45,31,8,Debit Card,9,26,No
5057-RKGLH,47,Female,Premium,20.35,9,3,Debit Card,2,1,No
0292-WEGCH,47,Female,Basic,86.2,54,2,Net Banking,9,17,No
8910-ICHIU,29,Female,Enterprise,95.65,46,0,UPI,9,35,No
4097-YODCF,27,Male,Enterprise,103.8,34,1,Credit Card,2,27,No
9715-WZCLW,61,Male,Enterprise,97.2,71,2,Net Banking,6,2,No
9786-YWNHU,28,Female,Basic,63.55,63,3,Net Banking,9,36,No
6407-GSJNL,32,Female,Basic,24.95,51,6,Net Banking,4,1,No
6005-OBZPH,33,Female,Basic,89.15,26,5,UPI,2,10,Yes
4049-ZPALD,34,Female,Premium,99.0,64,10,UPI,7,31,No
7932-WPTDS,43,Female,Enterprise,24.8,1,7,UPI,9,37,Yes
3733-UOCWF,19,Male,Enterprise,85.55,61,8,Credit Card,6,5,No
6833-JMZYP,67,Female,Premium,94.0,15,5,UPI,4,13,No
2722-VOJQL,29,Male,Premium,105.65,64,6,Net Banking,1,24,Yes
1310-QRITU,68,Female,Basic,50.3,18,3,Debit Card,4,27,No
8961-QDZZJ,43,Female,Basic,95.0,57,1,Credit Card,3,1,No
9715-SBVSU,40,Male,Basic,61.4,14,8,Credit Card,7,20,No
8490-BXHEO,35,Male,Basic,80.55,18,8,Credit Card,10,8,No
7173-TETGO,49,Female,Basic,78.5,72,3,Net Banking,5,3,No
7929-SKFGK,66,Male,Basic,114.3,70,2,UPI,3,32,No
2300-RQGOI,55,Female,Premium,20.05,38,9,Net Banking,2,25,No
3563-SVYLG,64,Male,Premium,62.65,68,10,Debit Card,2,25,No
5228-EXCET,20,Male,Premium,80.85,13,5,UPI,5,14,Yes
6435-VWCCY,55,Male,Enterprise,92.7,65,2,Debit Card,8,27,No
4998-IKFSE,20,Female,Enterprise,100.45,30,0,Credit Card,8,32,No
8630-QSGXK,47,Male,Basic,75.2,51,3,Credit Card,5,27,No
2455-USLMV,18,Female,Premium,84.75,31,0,Net Banking,2,4,No
7394-FKDNK,47,Female,Enterprise,89.45,9,1,UPI,4,39,Yes
9488-FVZCC,62,Female,Enterprise,79.5,72,2,Credit Card,7,11,No
6331-LWDTQ,49,Male,Premium,72.15,10,7,Net Banking,6,3,Yes
5995-WWKKG,45,Female,Enterprise,19.8,37,9,Debit Card,10,25,No
1597-FZREH,38,Female,Enterprise,76.4,2,3,Net Banking,7,24,Yes
7879-CGSFV,63,Male,Premium,100.9,55,3,UPI,5,9,No
9921-EZKBY,30,Male,Enterprise,95.3,33,9,UPI,2,8,No
7432-FFVAR,44,Female,Premium,90.95,46,8,UPI,8,39,No
7246-ZGQDF,53,Female,Enterprise,54.5,1,6,Credit Card,2,31,No
7000-WCEVQ,24,Female,Premium,61.6,20,1,Net Banking,8,17,Yes
0727-IWKVK,39,Male,Enterprise,79.9,9,2,Debit Card,7,31,Yes
5959-BELXA,27,Male,Enterprise,96.15,32,3,UPI,3,4,Yes
4456-RHSNB,56,Female,Premium,49.6,19,3,Net Banking,4,4,No
3512-IZIKN,32,Female,Enterprise,65.3,70,9,Credit Card,7,37,Yes
2481-SBOYW,32,Female,Premium,25.0,61,7,Debit Card,4,8,No
7109-MFBYV,21,Male,Premium,45.45,26,9,Debit Card,9,6,No
1833-TCXKK,49,Male,Enterprise,107.75,45,9,Debit Card,7,9,No
1832-PEUTS,40,Male,Basic,89.1,62,5,Credit Card,1,8,No
6141-OOXUQ,23,Male,Enterprise,19.65,1,2,UPI,1,32,Yes
8660-BUETV,41,Female,Basic,44.75,3,10,Credit Card,4,15,No
0580-PIQHM,37,Female,Basic,101.6,41,8,Debit Card,9,18,No
5696-CEIQJ,54,Male,Enterprise,103.15,67,9,Net Banking,4,23,No
7503-ZGUZJ,37,Male,Basic,84.65,1,7,Debit Card,5,5,Yes
1696-HXOWK,29,Female,Premium,95.65,71,8,Net Banking,1,27,No
3026-ATZYV,50,Female,Premium,75.1,37,4,Credit Card,2,33,No
4012-YCFAI,45,Male,Basic,61.35,60,2,Credit Card,4,2,No
2506-TNFCO,25,Female,Premium,69.55,1,3,Credit Card,4,38,Yes
9970-QBCDA,18,Female,Enterprise,19.7,6,4,Net Banking,10,28,No
8718-PTMEZ,54,Female,Premium,31.05,13,8,Credit Card,6,24,Yes
9496-IVVRP,39,Female,Basic,51.0,11,8,UPI,6,21,No
2207-OBZNX,23,Male,Enterprise,51.0,7,2,Debit Card,8,31,Yes
2657-VPXTA,38,Female,Premium,88.85,10,6,UPI,9,11,No
6551-VLJMV,49,Male,Enterprise,20.05,34,5,Net Banking,1,28,No
1221-GHZEP,52,Female,Basic,65.1,62,3,Credit Card,1,40,No
9289-LBQVU,32,Male,Premium,70.15,64,4,Debit Card,6,4,No
6142-VSJQO,22,Female,Enterprise,44.35,1,9,Credit Card,4,16,Yes
3458-IDMFK,63,Male,Enterprise,20.75,25,1,Credit Card,4,12,No
6933-FHBZC,67,Female,Premium,56.05,26,10,Debit Card,1,22,No
0221-NAUXK,65,Male,Enterprise,19.95,10,6,Debit Card,9,35,No
9770-KXGQU,23,Female,Enterprise,98.6,53,3,UPI,3,16,No
6437-UKHMV,42,Female,Basic,79.7,7,1,UPI,5,24,Yes
6538-POCHL,63,Male,Basic,79.0,33,10,UPI,10,35,No
6726-NNFWD,57,Female,Basic,89.45,71,5,UPI,1,28,No
3002-WQZWT,46,Female,Basic,74.2,29,10,UPI,8,29,No
4277-UDIEF,24,Male,Basic,81.0,24,1,Net Banking,3,21,No
1208-NBVFH,57,Male,Basic,49.6,20,9,Net Banking,1,25,No
4912-PIGUY,30,Female,Premium,84.6,1,1,Credit Card,10,39,No
1114-CENIM,55,Male,Basic,55.0,54,6,Credit Card,6,31,Yes
6060-DRTNL,35,Female,Enterprise,84.85,5,0,UPI,1,15,Yes
2725-TTRIQ,19,Female,Premium,84.2,72,6,Credit Card,3,35,No
3374-TTZTK,25,Male,Enterprise,106.3,52,9,Net Banking,5,38,No
8990-ZXLSU,28,Female,Basic,69.05,9,4,Net Banking,4,22,No
2275-RBYQS,50,Female,Basic,45.4,1,0,Credit Card,7,5,No
8473-VUVJN,55,Male,Enterprise,73.65,1,5,UPI,6,13,Yes
6289-CPNLD,65,Male,Enterprise,73.9,33,6,Net Banking,3,32,Yes
5536-SLHPM,44,Female,Enterprise,77.75,55,0,Debit Card,8,3,Yes
4419-UJMUS,37,Male,Premium,99.35,69,8,Debit Card,8,15,No
7794-JASDG,29,Male,Basic,50.75,1,6,Credit Card,2,27,No
7609-YBPXG,60,Male,Enterprise,87.1,54,0,UPI,7,27,No
5519-TEEUH,48,Male,Basic,20.15,33,2,Credit Card,1,30,No
7856-GANIL,44,Male,Enterprise,98.7,45,4,UPI,2,6,No
0804-XBFBV,49,Female,Basic,25.2,11,3,UPI,8,25,No
2676-OXPPQ,27,Male,Premium,55.7,6,1,Debit Card,1,28,No
3703-TTEPD,20,Male,Basic,65.35,21,0,Net Banking,2,22,No
2799-TSLAG,62,Female,Enterprise,25.3,65,3,Net Banking,1,4,No
0196-VULGZ,44,Female,Basic,84.35,6,6,Credit Card,5,15,Yes
8837-VVWLQ,52,Female,Premium,84.95,8,10,Credit Card,7,26,Yes
2696-NARTR,48,Male,Premium,73.85,11,3,UPI,6,18,Yes
2208-NKVVH,32,Male,Basic,24.25,43,8,Net Banking,6,9,No
7614-QVWQL,33,Male,Enterprise,51.8,49,7,UPI,6,4,Yes
1976-CFOCS,30,Female,Premium,46.0,1,7,Debit Card,8,5,Yes
4631-OACRM,66,Male,Premium,79.4,15,4,Debit Card,5,6,Yes
7139-JZFVG,52,Male,Basic,60.5,60,0,UPI,10,12,No
4987-GQWPO,69,Male,Premium,25.1,17,8,UPI,7,31,No
3755-JBMNH,28,Male,Premium,71.8,16,1,UPI,3,9,Yes
1757-TCATG,38,Male,Enterprise,20.05,35,5,UPI,9,7,No
6345-ULYRW,68,Male,Enterprise,88.4,44,9,UPI,10,29,Yes
4776-XSKYQ,28,Female,Enterprise,30.25,12,4,Debit Card,3,14,No
8048-DSDFQ,47,Male,Basic,20.2,1,9,Debit Card,6,20,No
5753-QQWPW,65,Female,Premium,59.9,28,7,Debit Card,3,32,No
6010-DDPPW,52,Male,Basic,25.15,70,10,Credit Card,1,22,No
1809-DMJHQ,39,Female,Premium,46.0,5,2,Debit Card,1,36,Yes
6693-FRIRW,55,Male,Premium,101.3,18,5,Net Banking,3,18,No
6586-MYGKD,48,Male,Premium,76.95,70,5,Net Banking,4,40,No
3173-NVMPX,31,Female,Enterprise,55.3,9,9,UPI,2,25,No
0248-PGHBZ,41,Female,Basic,92.45,67,2,Debit Card,9,31,No
0623-GDISB,67,Female,Basic,48.45,1,6,UPI,8,35,No
2892-GESUL,66,Female,Premium,19.35,18,10,UPI,3,26,No
6923-EFPNL,49,Male,Basic,51.75,4,3,Net Banking,7,4,Yes
7472-EQOAV,53,Male,Enterprise,86.7,71,4,Net Banking,4,20,No
9574-RKJIF,49,Male,Basic,94.4,30,8,UPI,5,34,Yes
2043-WVTQJ,32,Male,Premium,55.7,1,5,Net Banking,4,12,No
8034-RYTVV,60,Female,Enterprise,84.25,55,9,UPI,9,16,No
3863-QSTYI,52,Male,Enterprise,64.65,59,3,UPI,7,5,No
2619-WFQWU,20,Female,Premium,70.15,1,7,UPI,4,35,Yes
5044-LRQAQ,33,Female,Basic,69.2,7,8,Credit Card,8,27,No
1716-LSAMB,22,Male,Premium,54.65,45,9,Net Banking,2,1,No
1333-PBMXB,38,Female,Basic,24.75,54,4,Net Banking,7,34,No
6546-OPBBH,27,Male,Basic,23.95,51,1,Debit Card,1,32,No
5985-BEHZK,36,Female,Enterprise,105.0,72,5,Net Banking,8,39,No
9127-QRZMH,42,Male,Premium,59.85,44,10,Debit Card,6,33,No
5919-VCZYM,21,Male,Enterprise,20.05,2,7,UPI,5,31,No
9644-KVCNC,46,Female,Premium,92.15,66,4,Credit Card,9,13,No
2137-DQMEV,36,Male,Premium,44.8,68,0,UPI,9,2,No
8174-LNWMW,60,Female,Enterprise,20.9,31,7,UPI,3,30,No
9279-CJEOJ,19,Female,Premium,95.4,21,8,UPI,9,10,No
7964-VEXDG,27,Male,Premium,80.35,21,0,Debit Card,9,23,No
2404-JIBFC,60,Female,Basic,85.1,55,7,Credit Card,2,33,No
0778-NELLA,42,Male,Premium,34.7,9,9,UPI,5,39,Yes
8029-XYPWT,37,Male,Premium,115.05,71,1,Debit Card,2,29,No
4614-NUVZD,65,Female,Enterprise,81.1,1,3,UPI,1,30,Yes
4632-PAOYU,36,Male,Enterprise,19.95,22,1,Credit Card,7,34,No
3803-KMQFW,40,Female,Premium,20.55,1,1,UPI,4,39,Yes
6804-GDMOI,41,Female,Basic,106.6,61,9,UPI,5,17,Yes
2990-OGYTD,28,Female,Basic,86.15,67,2,Net Banking,4,22,No
6646-JPPHA,63,Female,Enterprise,78.85,14,7,Debit Card,6,5,No
9572-MTILT,51,Male,Premium,106.75,59,3,Credit Card,2,11,Yes
7658-UYUQS,45,Male,Premium,86.55,21,6,Debit Card,8,22,No
7880-XSOJX,22,Male,Basic,42.4,4,9,Net Banking,4,32,No
9611-CTWIH,22,Female,Basic,89.45,3,2,UPI,8,24,Yes
4589-IUAJB,68,Male,Basic,24.25,70,9,Credit Card,3,11,No
0329-GTIAJ,38,Female,Enterprise,97.9,3,10,Credit Card,5,11,Yes
8746-BFOAJ,29,Male,Premium,20.5,21,2,Debit Card,3,17,No
8457-XIGKN,67,Male,Enterprise,19.6,20,1,UPI,7,32,No
6072-NUQCB,21,Male,Premium,20.25,22,5,Net Banking,3,19,No
6629-CZTTH,66,Male,Enterprise,55.7,1,5,UPI,8,27,Yes
8838-GPHZP,59,Female,Premium,20.6,63,0,Debit Card,9,32,No
8750-QWZAJ,37,Female,Basic,19.8,70,6,Credit Card,2,25,No
5364-EVNIB,55,Male,Basic,79.8,13,3,Credit Card,3,28,Yes
6918-UMQCG,42,Female,Basic,80.2,5,10,UPI,7,40,No
0675-NCDYU,31,Female,Enterprise,116.4,72,2,UPI,5,27,No
6339-DKLMK,28,Female,Basic,31.65,13,7,UPI,10,14,No
1346-PJWTK,49,Male,Premium,94.15,61,1,UPI,7,39,No
5088-QZLRL,28,Male,Enterprise,20.65,1,8,Net Banking,2,2,No
8023-QHAIO,35,Female,Premium,76.85,56,7,Net Banking,4,17,No
4397-FRLTA,44,Female,Enterprise,20.15,4,7,Net Banking,1,1,No
3057-VJJQE,35,Male,Premium,55.25,35,2,Net Banking,5,32,No
5087-SUURX,40,Female,Premium,39.05,18,3,Debit Card,8,19,Yes
2302-OUZXB,28,Male,Enterprise,82.15,72,1,Credit Card,1,14,No
8133-ANHHJ,38,Female,Enterprise,103.0,49,1,Credit Card,7,31,No
2270-CHBFN,61,Female,Basic,95.1,44,3,Debit Card,7,18,No
0013-EXCHZ,22,Female,Basic,83.9,3,5,Debit Card,7,14,Yes
5982-FPVQN,40,Female,Premium,95.15,37,4,Net Banking,1,14,No
9107-UKCKY,58,Male,Premium,79.8,61,0,UPI,3,24,No
4654-ULTTN,42,Male,Premium,74.8,70,9,Credit Card,2,5,No
5550-VFRLC,58,Female,Enterprise,69.85,1,0,Debit Card,5,16,Yes
5546-BYZSM,27,Female,Enterprise,20.45,41,5,UPI,2,5,No
1492-KGETH,39,Male,Basic,78.35,70,2,Net Banking,5,13,No
4929-BSTRX,36,Female,Premium,53.55,1,2,Debit Card,5,16,Yes
4163-HFTUK,18,Male,Basic,19.1,51,6,Credit Card,4,15,No
8215-NGSPE,24,Female,Enterprise,20.0,42,0,Credit Card,7,31,No
2225-ZRGSG,21,Female,Enterprise,93.9,70,0,Credit Card,10,5,Yes
8859-YSTWS,18,Male,Enterprise,19.95,48,9,Debit Card,6,21,No
5271-YNWVR,32,Male,Basic,113.15,68,2,Credit Card,2,30,Yes
7601-DHFWZ,57,Female,Enterprise,24.0,48,7,Net Banking,4,23,No
2657-ALMWY,29,Female,Premium,84.95,26,0,Credit Card,7,38,Yes
6330-JKLPC,39,Male,Basic,80.5,11,9,Net Banking,9,29,Yes
4667-OHGKG,39,Male,Enterprise,19.3,1,3,Credit Card,9,13,Yes
1998-VHJHK,67,Female,Basic,19.15,27,8,Net Banking,3,32,No
1707-HABPF,64,Female,Basic,91.3,46,3,Debit Card,1,27,No
1660-HSOOQ,34,Male,Enterprise,49.65,1,9,Net Banking,9,34,Yes
7253-UVNDW,46,Female,Enterprise,54.35,46,7,Debit Card,8,33,Yes
0487-VVUVK,63,Male,Basic,19.15,25,6,UPI,7,4,No
7228-OMTPN,31,Male,Basic,88.45,4,2,Net Banking,6,18,Yes
5063-IUOKK,67,Male,Enterprise,19.75,13,6,Debit Card,10,6,No
4508-OEBEY,37,Male,Premium,75.5,31,6,UPI,7,28,No
0027-KWYKW,67,Female,Basic,83.75,23,9,Credit Card,9,27,No
2308-STERM,65,Female,Basic,19.4,2,2,UPI,6,26,No
5982-XMDEX,50,Female,Premium,26.5,65,1,Net Banking,10,20,No
6284-AHOOQ,60,Male,Enterprise,90.5,22,8,UPI,3,13,Yes
6051-PTVNS,32,Female,Enterprise,19.15,55,0,Credit Card,3,28,No
2344-JMOGN,29,Male,Premium,94.85,9,6,UPI,4,34,Yes
3799-ISUZQ,57,Male,Enterprise,69.95,7,3,Net Banking,10,23,Yes
2877-VDUER,37,Female,Enterprise,40.9,35,1,Net Banking,10,10,No
9152-AMKAK,47,Male,Basic,80.25,6,1,Debit Card,8,30,No
1794-HBQTJ,55,Female,Basic,48.6,1,7,Credit Card,10,22,Yes
9432-VOFYX,20,Male,Basic,70.8,17,6,Credit Card,9,5,No
8049-WJCLQ,45,Male,Premium,60.2,10,6,UPI,8,9,No
6586-PSJOX,43,Male,Enterprise,55.2,15,4,Credit Card,10,4,No
2460-FPSYH,47,Female,Enterprise,55.8,40,9,Net Banking,2,1,Yes
9705-ZJBCG,30,Female,Basic,54.15,13,7,UPI,4,34,No
4818-DRBQT,30,Male,Basic,80.15,29,1,Debit Card,4,26,Yes
1320-HTRDR,19,Female,Premium,75.5,3,1,UPI,2,18,Yes
6847-KJLTS,54,Female,Enterprise,100.4,58,4,UPI,8,16,No
9670-BPNXF,66,Female,Premium,62.55,45,0,Debit Card,3,23,No
3913-FCUUW,55,Female,Enterprise,70.45,72,5,UPI,2,36,No
3301-VKTGC,19,Male,Premium,85.5,68,3,Credit Card,7,26,No
1493-AMTIE,53,Male,Basic,20.2,1,5,UPI,1,2,Yes
9555-SAHUZ,43,Female,Premium,54.5,38,6,UPI,6,5,No
0816-TSPHQ,28,Male,Premium,20.75,2,2,UPI,3,29,No
9932-WBWIK,25,Male,Basic,20.35,11,10,Net Banking,3,4,No
4619-EVPHY,61,Female,Enterprise,91.0,20,7,Net Banking,5,35,No
5286-YHCVC,57,Male,Enterprise,104.8,72,6,Credit Card,3,22,No
6424-ELEYH,60,Female,Basic,74.75,3,0,Debit Card,4,8,Yes
4391-RESHN,39,Male,Premium,104.05,23,5,Net Banking,3,21,Yes
9115-YQHGA,37,Male,Premium,51.1,40,6,Net Banking,7,8,No
4462-CYWMH,25,Male,Premium,89.8,62,10,Credit Card,3,5,No
8963-MQVYN,46,Female,Enterprise,20.55,22,3,Credit Card,10,21,No
2458-EOMRE,57,Female,Premium,64.05,11,1,Debit Card,4,27,No
9334-GWGOW,43,Male,Enterprise,74.85,7,9,UPI,2,38,No
6821-BUXUX,47,Female,Premium,96.65,13,8,UPI,2,5,Yes
5028-HTLJB,34,Male,Basic,20.05,1,6,Debit Card,9,21,Yes
9801-GDWGV,37,Female,Basic,103.45,39,0,Debit Card,1,8,Yes
6542-LWGXJ,69,Male,Enterprise,25.0,3,7,Debit Card,1,22,No
5567-GZKQY,33,Male,Enterprise,20.3,58,2,Credit Card,10,18,No
1222-LRYKO,63,Male,Basic,26.35,6,3,UPI,1,4,No
2320-JRSDE,60,Female,Basic,19.9,1,4,Debit Card,3,4,Yes
2087-QAREY,24,Female,Premium,54.7,22,0,Debit Card,2,37,No
0601-WZHJF,33,Male,Basic,46.35,14,5,UPI,3,15,Yes
4423-JWZJN,62,Male,Enterprise,90.25,64,9,UPI,5,38,No
5143-WMWOG,64,Male,Basic,19.95,1,5,Credit Card,9,27,Yes
6490-FGZAT,65,Male,Enterprise,20.65,6,1,Net Banking,2,21,No
5393-RXQSZ,44,Male,Enterprise,79.6,1,10,Net Banking,1,4,Yes
7452-FOLON,40,Male,Premium,25.45,39,9,Credit Card,6,11,No
2320-TZRRH,41,Female,Premium,19.5,20,5,Credit Card,3,19,No
0231-LXVAP,26,Male,Premium,75.9,1,7,UPI,7,19,Yes
9444-JTXHZ,52,Male,Premium,76.2,1,5,Credit Card,6,27,Yes
4942-VZZOM,68,Male,Basic,66.15,64,3,Credit Card,7,40,No
5510-BOIUJ,37,Male,Premium,19.25,1,3,Debit Card,5,28,Yes
7502-BNYGS,54,Female,Basic,69.1,46,8,Credit Card,1,5,No
4291-HYEBC,59,Female,Premium,39.1,28,5,Credit Card,3,25,No
6147-CBCRA,34,Female,Premium,20.05,33,7,Debit Card,3,3,No
6047-SUHPR,64,Male,Enterprise,59.8,39,7,UPI,7,26,No
4471-KXAUH,48,Female,Basic,84.3,42,6,UPI,3,10,Yes
9752-ZNQUT,25,Female,Enterprise,48.6,1,2,Credit Card,5,24,No
7638-QVMVY,32,Female,Premium,79.0,7,9,Credit Card,4,29,Yes
1576-PFZIW,48,Male,Basic,105.35,70,0,Net Banking,4,7,No
5666-MBJPT,47,Male,Premium,25.1,65,4,Debit Card,7,23,No
7312-XSBAT,63,Male,Enterprise,49.75,1,9,Net Banking,1,27,No
3096-GKWEB,37,Male,Basic,94.75,18,9,Credit Card,7,9,No
2371-JQHZZ,56,Male,Enterprise,93.0,24,1,Net Banking,8,3,No
0674-GCDXG,29,Male,Premium,71.9,63,9,Net Banking,3,13,No
1121-QSIVB,66,Female,Premium,77.55,44,1,UPI,3,6,No
4396-KLSEH,34,Male,Premium,19.85,4,6,Debit Card,4,38,No
3244-DCJWY,59,Female,Basic,70.25,1,10,UPI,6,21,Yes
2824-MYYBN,47,Female,Enterprise,95.25,37,2,UPI,7,19,No
0875-CABNR,46,Female,Enterprise,84.6,10,7,Net Banking,1,25,Yes
6345-HOVES,36,Male,Premium,25.05,34,8,Debit Card,4,39,No
8318-LCNBW,63,Male,Enterprise,53.15,35,7,Credit Card,7,4,No
6469-QJKZW,28,Female,Basic,20.15,4,5,Debit Card,2,22,No
0147-ESWWR,51,Female,Premium,101.25,39,4,UPI,1,5,No
1217-VASWC,67,Male,Premium,100.55,43,2,Net Banking,1,1,No
7812-FZHPE,24,Female,Premium,24.1,17,2,Credit Card,10,17,Yes
6370-ZVHDV,61,Female,Basic,25.3,61,6,UPI,6,9,No
5915-DGNVC,51,Female,Premium,71.8,49,4,Net Banking,5,9,No
6260-XLACS,37,Male,Premium,19.7,4,5,UPI,1,24,No
3566-CAAYU,67,Female,Premium,49.85,64,5,Net Banking,10,10,No
4983-CCWMC,55,Male,Premium,69.6,3,8,Debit Card,3,20,No
9103-CXVOK,41,Male,Enterprise,19.75,1,0,UPI,7,17,No
2896-TBNBE,27,Male,Premium,80.8,40,7,Debit Card,9,13,No
4797-AXPXK,49,Female,Basic,60.0,1,9,Debit Card,9,29,Yes
5229-PRWKT,69,Male,Premium,86.55,8,4,Net Banking,6,36,Yes
6982-UQZLY,32,Female,Premium,20.85,1,5,Credit Card,3,23,Yes
2522-WLNSF,54,Female,Enterprise,64.2,34,5,Debit Card,1,27,No
3841-CONLJ,37,Female,Premium,35.0,1,0,UPI,3,18,No
5057-LCOUI,20,Female,Enterprise,50.75,39,2,UPI,10,18,Yes
0193-ESZXP,54,Female,Basic,105.5,58,5,Net Banking,2,9,Yes
4475-NVTLU,57,Male,Enterprise,19.2,45,10,Debit Card,5,3,No
4369-HTUIF,25,Male,Premium,85.15,6,10,Credit Card,8,7,Yes
9386-LDCZR,57,Male,Basic,90.65,43,8,Credit Card,5,15,No
9585-KKMFD,61,Male,Premium,20.0,41,5,UPI,1,30,No
5399-ZIMKF,40,Male,Enterprise,74.65,5,5,Net Banking,3,9,No
0336-KXKFK,57,Male,Basic,61.2,72,0,Debit Card,5,27,No
5619-XZZKR,28,Male,Basic,19.95,4,8,UPI,7,36,No
3948-FVVRP,63,Male,Enterprise,54.8,9,3,Net Banking,5,18,No
5327-XOKKY,25,Male,Enterprise,73.45,72,1,Credit Card,10,31,No
0983-TATYJ,46,Female,Basic,51.45,33,0,UPI,5,17,No
1813-JYWTO,47,Female,Basic,80.45,72,2,Net Banking,7,6,No
0156-FVPTA,27,Male,Enterprise,54.2,22,2,Credit Card,8,39,Yes
1984-FCOWB,56,Female,Premium,109.5,70,4,Net Banking,8,25,Yes
0654-HMSHN,45,Male,Basic,104.4,21,0,UPI,7,38,Yes
6719-OXYBR,66,Male,Enterprise,85.3,15,6,Debit Card,3,38,No
3312-ZWLGF,53,Male,Premium,79.3,29,0,Net Banking,2,31,No
